artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,genre,tags_humeur,tags_activité
Howard Shore,"The Breaking of the Fellowship (feat. ""In Dreams"")",1ykbtFnlIjmIFnZ8j6wg6i,64,0.934,0.131,440800,0.137,0.485,0.087,-20.553,0.0387,78.577,4/4,0.0465,classique/opéra,#triste,#meditation/#yoga
Harold Budd,Foreshadowed - 2005 Digital Remaster,6vo5a9n1HWYroioj7k6gZS,64,0.992,0.342,232440,0.0314,0.906,0.0767,-25.319,0.0439,100.022,4/4,0.117,classique/opéra,#triste,#meditation/#yoga
Erik Satie,Première Gymnopédie,4jep6dMPP0z7HrN375InoL,63,0.995,0.593,204267,0.00543,0.952,0.0814,-35.422,0.0699,76.488,3/4,0.314,classique/opéra,#calme,#dance/#fête
Ólafur Arnalds,Doria - Island Songs VII,0NVsz5lExNqzVDznhdPlU8,63,0.992,0.208,202547,0.134,0.934,0.132,-18.42,0.0337,170.241,4/4,0.126,classique/opéra,#triste,#sport/#cardio
Mykola Dmytrovych Leontovych,Carol of the Bells,4tHqQMWSqmL6YjXwsqthDI,63,0.994,0.418,85267,0.106,0.0292,0.179,-22.507,0.0448,46.718,4/4,0.8,classique/opéra,#joyeux,#meditation/#yoga
Hugar,Inngangur,4ndRB3B9iP6fx3YiCFr5es,63,0.995,0.405,87517,0.00996,0.954,0.0908,-29.706,0.042,67.82,3/4,0.349,classique/opéra,#calme,#meditation/#yoga
Gustavo Santaolalla,The Choice,2IXJyG1DX93g2EhFXghz37,63,0.909,0.303,102373,0.00338,0.89,0.116,-30.932,0.0493,50.96,4/4,0.347,classique/opéra,#calme,#meditation/#yoga
Franz Liszt,"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major",6GzMz3s0K1YKwRVI36CgRx,63,0.991,0.343,270000,0.0342,0.92,0.1,-25.591,0.0406,60.228,3/4,0.0378,classique/opéra,#triste,#meditation/#yoga
Helloween,I Want Out,5VZwMq6yaFb04PCTfdNY3K,63,0.000333,0.477,280213,0.859,0.000155,0.265,-8.625,0.0387,91.009,4/4,0.629,classique/opéra,#energique,#sport/#cardio
Giacomo Puccini,"""Nessun dorma!""",74WjYdm3Lvbwnds4thYPUU,63,0.961,0.171,180933,0.308,0.00546,0.319,-12.383,0.0456,171.798,5/4,0.0889,classique/opéra,#triste,#sport/#cardio
Howard Shore,"The Council of Elrond (feat. ""Aniron) (Theme for Aragorn and Arwen "")",3Knohqfb9jeYzL6wMZiWLM,63,0.979,0.104,229107,0.111,0.926,0.11,-20.031,0.0517,83.933,4/4,0.039,classique/opéra,#triste,#meditation/#yoga
DragonForce,Through The Fire And Flames,6nnacTL5on2aVsRhVDNUSo,63,0.00176,0.113,441560,0.951,0.00718,0.334,-4.743,0.129,200.024,4/4,0.139,classique/opéra,#triste,#sport/#cardio
Johannes Brahms,"Wiegenlied, Op. 49, No. 4 (Arr. for Cello and Piano)",59cPOVxrn3Yjwydl1pullI,62,0.989,0.205,109800,0.00832,0.598,0.104,-33.503,0.0506,77.781,1/4,0.215,classique/opéra,#triste,#meditation/#yoga
Frédéric Chopin,"Nocturne, Op. posth. in C-Sharp Minor: Lento",0bcGY7mfG10QfeaDbz97hC,62,0.992,0.272,239973,0.00397,0.9,0.0763,-31.601,0.0475,72.059,4/4,0.19,classique/opéra,#triste,#meditation/#yoga
Frédéric Chopin,"Nocturne No.2 In E Flat, Op.9 No.2",1VNvsvEsUpuUCbHpVop1vo,62,0.984,0.355,276107,0.00863,0.883,0.0835,-32.914,0.0443,61.81,3/4,0.0993,classique/opéra,#triste,#meditation/#yoga
Charles Gounod,Ave Maria,2kyEgPaAW8wdpvevPnkf0Z,62,0.993,0.132,163267,0.0195,0.888,0.0569,-29.76,0.0445,81.616,3/4,0.14,classique/opéra,#triste,#meditation/#yoga
Antonio Vivaldi,"The Four Seasons, Violin Concerto No. 2 in G Minor, RV 315 ""Summer"": III. Presto",3qwVqJyXKNiPZLz9VBMd6r,62,0.837,0.333,153573,0.465,0.797,0.291,-18.452,0.0462,169.952,3/4,0.641,classique/opéra,#energique,#sport/#cardio
Philip Glass,Etude No. 2,5bi8ryL6gy6a1BRXOf43y9,62,0.992,0.235,295560,0.166,0.87,0.101,-19.632,0.0347,101.182,4/4,0.0356,classique/opéra,#triste,#meditation/#yoga
Charles Gounod,Ave Maria,2kyEgPaAW8wdpvevPnkf0Z,62,0.993,0.132,163267,0.0195,0.888,0.0569,-29.76,0.0445,81.616,3/4,0.14,classique/opéra,#triste,#meditation/#yoga
Giacomo Puccini,"""Nessun dorma!""",74WjYdm3Lvbwnds4thYPUU,62,0.961,0.171,180933,0.308,0.00546,0.319,-12.383,0.0456,171.798,5/4,0.0889,classique/opéra,#triste,#sport/#cardio
Pyotr Ilyich Tchaikovsky,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scène (Moderato)",2xizRhme7pYeITbH1NLLGt,62,0.91,0.109,166867,0.167,0.92,0.109,-18.669,0.0382,86.554,4/4,0.0692,classique/opéra,#triste,#meditation/#yoga
Wolfgang Amadeus Mozart,"Mozart / Arr Grieg: Piano Sonata No. 16 in C Major, K. 545: I. Allegro (Arr. Grieg for 2 Pianos) [Live]",6LKsT6X9BxMK8ePCDNRLal,62,0.99,0.401,283213,0.14,0.929,0.078,-22.696,0.0338,130.037,4/4,0.326,classique/opéra,#calme,#sport/#cardio
Camille Saint-Saëns,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",0jOnZhF75V68VsBObWx2XO,62,0.986,0.169,174267,0.0161,0.86,0.0805,-31.034,0.0442,128.143,3/4,0.0573,classique/opéra,#triste,#sport/#cardio
Erik Satie,Gymnopédie No. 1,5NGtFXVpXSvwunEIGeviY3,62,0.994,0.469,205867,0.0128,0.937,0.0941,-36.856,0.119,72.765,3/4,0.354,classique/opéra,#calme,#meditation/#yoga
Ludwig van Beethoven,"Piano Sonata No. 17 In D Minor, Op. 31, No. 2 -""The Tempest"": 3. Allegretto - Live",6G1V1TM0TeHfQzIQSEKCsH,62,0.984,0.227,457200,0.113,0.911,0.0618,-24.217,0.0397,137.466,4/4,0.175,classique/opéra,#triste,#sport/#cardio
Akira Kosemura,"Inside River, Pt. 2",3imzvfn1FHeaQ8rMYSRtr0,62,0.996,0.397,160400,0.178,0.948,0.105,-25.08,0.0375,115.147,3/4,0.174,classique/opéra,#triste,#sport/#cardio
Ludwig van Beethoven,"Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""",0H2VhGUC3P3hvwz8rdGIpC,62,0.986,0.23,203656,0.0487,0.945,0.0679,-27.675,0.0412,134.839,5/4,0.101,classique/opéra,#triste,#sport/#cardio
Frédéric Chopin,"Nocturnes, Op. 9: No. 2 in E-Flat Major. Andante",7yMSBYlmVEZYZS6V1SLrth,62,0.989,0.422,274040,0.0163,0.918,0.177,-26.561,0.0399,64.079,4/4,0.108,classique/opéra,#triste,#meditation/#yoga
Frédéric Chopin,"Waltz in C-Sharp Minor, Op. 64 No. 2",1lOVilzLQuYY2fnFrQ76DK,61,0.991,0.314,199773,0.0157,0.916,0.134,-36.252,0.0356,95.89,4/4,0.0939,classique/opéra,#triste,#meditation/#yoga
Maurice Ravel,"Ravel: Pavane pour une infante défunte, M. 19",3MRQn2RYo2VLYMoStnLRxu,61,0.994,0.491,346587,0.0176,0.927,0.0985,-26.911,0.0644,125.793,3/4,0.0901,classique/opéra,#triste,#sport/#cardio
Ólafur Arnalds,saman,5RqKo9P4DLA0bVyY70cWkr,61,0.994,0.583,131923,0.0238,0.847,0.103,-32.244,0.0369,108.74,4/4,0.426,classique/opéra,#calme,#dance/#fête
Wolfgang Amadeus Mozart,"Piano Quartet No. 1 in G Minor, K. 478: II. Andante",0oM6BbdHGhEza0gG8Y06pK,61,0.977,0.32,418133,0.0428,0.532,0.191,-24.863,0.0367,66.667,3/4,0.173,classique/opéra,#triste,#meditation/#yoga
Johann Sebastian Bach,"Unaccompanied Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",5mRrklQD0rvuN6sV10HfPn,61,0.988,0.326,150973,0.0993,0.916,0.108,-22.496,0.072,137.274,1/4,0.417,classique/opéra,#calme,#sport/#cardio
Eric Johnson,Cliffs Of Dover - Instrumental,5qm0KiVKMXW1kq6VrnIhz5,61,0.157,0.455,249768,0.765,0.212,0.244,-11.99,0.041,94.851,4/4,0.288,classique/opéra,#energique,#sport/#cardio
Queensrÿche,Silent Lucidity - Remastered/2003,6OSyCAmXT4Gkd3OQ2aPOaF,61,0.0534,0.462,347760,0.628,0.00025,0.12,-5.659,0.0274,140.049,4/4,0.0981,classique/opéra,#triste,#sport/#cardio
Johann Sebastian Bach,"Goldberg Variations, BWV 988: Aria - Remastered",5bu9A6uphPWg39RC3ZKeku,61,0.995,0.454,184853,0.0139,0.943,0.0736,-29.966,0.0514,130.253,4/4,0.244,classique/opéra,#triste,#sport/#cardio
Robert Schumann,"Kinderszenen, Op. 15: No. 7 in F Major, Träumerei",18QVbIw5S0MJHGWF2qLX75,61,0.995,0.5,186840,0.0123,0.954,0.0748,-30.17,0.0712,130.128,3/4,0.313,classique/opéra,#calme,#dance/#fête
Erik Satie,Gnossienne: No. 1,4820SC1xnUaabzzYQTDkP2,60,0.996,0.372,214133,0.00798,0.925,0.0983,-28.345,0.0447,95.141,4/4,0.0784,classique/opéra,#triste,#meditation/#yoga
Mr. Big,Wild World - 2009 Remastered Version,2kj5f1eRhUFhW6K0qUwoD8,60,0.182,0.573,208560,0.722,0.0,0.29,-6.518,0.0295,144.209,4/4,0.59,classique/opéra,#energique,#dance/#fête
Andrea Bocelli,If Only,5IUretEYIYdMwMboLKoKI2,60,0.875,0.236,217224,0.207,8.15e-06,0.0934,-10.829,0.0334,147.518,4/4,0.0757,classique/opéra,#triste,#sport/#cardio
Johann Sebastian Bach,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)",4ksxLnn1ymLGRKnwhba45Y,60,0.996,0.5,327080,0.0104,0.949,0.0573,-26.764,0.0622,114.76,4/4,0.133,classique/opéra,#triste,#dance/#fête
Johann Sebastian Bach,"Prelude and Fugue in C (WTK, Book I, No.1), BWV 846",2XxC430QMotGdympDP1aBo,60,0.991,0.354,233667,0.0942,0.867,0.0959,-25.508,0.0448,122.834,4/4,0.146,classique/opéra,#triste,#sport/#cardio
Johann Pachelbel,"Canon in D Major, P.37",1p8Po4X9rWvMOuGR2vhVI2,60,0.988,0.401,288853,0.125,0.939,0.113,-17.954,0.0436,106.187,4/4,0.216,classique/opéra,#triste,#meditation/#yoga
Wolfgang Amadeus Mozart,"Klarinettenkonzert A-Dur, K. 622: 2. Adagio (Jenseits von Afrika): II. Adagio",4a2qoYY6xINDXtUOBFbJ6d,60,0.967,0.122,477733,0.0182,0.834,0.0735,-27.89,0.0383,77.59,3/4,0.0473,classique/opéra,#triste,#meditation/#yoga
Claude Debussy,"Deux Arabesques, L. 66: 1. Andantino con moto in E Major",1Y2DQMmCQfCO3BWSKBmJkt,60,0.992,0.295,256440,0.0673,0.868,0.0721,-24.793,0.0362,71.254,3/4,0.0801,classique/opéra,#triste,#meditation/#yoga
Ludwig van Beethoven,"Piano Quintet in E-Flat Major, Op. 16 (Version for Piano Quartet): II. Andante cantabile",7bEO1yogMN8Yqzlqiznfjc,59,0.95,0.0854,468640,0.0642,0.819,0.0786,-26.589,0.0434,60.2,4/4,0.0766,classique/opéra,#triste,#meditation/#yoga
Ralph Vaughan Williams,The Lark Ascending,2kAgCRZPG3YQR2VMqRvLmb,59,0.902,0.0811,935360,0.0122,0.308,0.0648,-32.654,0.0511,74.554,4/4,0.0384,classique/opéra,#triste,#meditation/#yoga
Johann Pachelbel,Canon & Gigue,12wHScGeETTpp7Rjek9MCJ,59,0.527,0.332,316267,0.218,0.238,0.223,-15.772,0.0392,124.63,4/4,0.538,classique/opéra,#energique,#sport/#cardio
Edward Elgar,"Elgar: Variations on an Original Theme, Op. 36, Enigma: IX. Nimrod (Adagio)",23ryVoyGTrfO3F0GblIfnz,59,0.981,0.0641,234133,0.148,0.819,0.109,-18.171,0.0371,70.443,3/4,0.0359,classique/opéra,#triste,#meditation/#yoga
Wolfgang Amadeus Mozart,Concerto for Piano and Orchestra No. 23 in A major: II. Adagio,7ogqidU5KkUWxRDgWwRkVt,59,0.989,0.208,417680,0.0133,0.919,0.234,-28.633,0.0362,85.135,3/4,0.0397,classique/opéra,#triste,#meditation/#yoga
Claude Debussy,Suite Bergamasque: Clair de Lune,0mjT194sWauS2YBwxM2ZhS,59,0.992,0.375,314120,0.00607,0.883,0.0562,-29.405,0.0501,67.978,5/4,0.0445,classique/opéra,#triste,#meditation/#yoga
Agustín Barrios Mangoré,Canción de Cuna,3RgMQEnSHXSOun38D84vu7,59,0.992,0.389,235573,0.0238,0.935,0.119,-29.695,0.0424,72.957,3/4,0.0946,classique/opéra,#triste,#meditation/#yoga
Ryuichi Sakamoto,Merry Christmas Mr. Lawrence,17oLsEzzlGFlrBKViCzmGc,59,0.952,0.479,286667,0.174,0.841,0.115,-18.021,0.0371,103.577,4/4,0.296,classique/opéra,#energique,#meditation/#yoga
George Frideric Handel,"Handel / Arr. Hale: Keyboard Suite in D Minor, HWV 437: III. Sarabande (Arr. Hale for Orchestra)",1upQiytDIEZfl9ItruoXuC,59,0.927,0.204,207267,0.0331,0.825,0.0954,-24.044,0.0487,116.2,3/4,0.0547,classique/opéra,#triste,#sport/#cardio
Ólafur Arnalds,Particles - Island Songs VI,6bcjo4kEC3bS46YbKjdywg,59,0.963,0.271,238707,0.0633,0.000868,0.105,-16.407,0.0345,172.304,3/4,0.0537,classique/opéra,#triste,#sport/#cardio
Ólafur Arnalds,re:member,6wUU6ff7O1jlE4NOrv01gI,58,0.968,0.366,364648,0.336,0.934,0.0898,-17.407,0.0367,140.037,4/4,0.0542,classique/opéra,#triste,#sport/#cardio
Frédéric Chopin,"Berceuse In D Flat, Op.57",38J3F2EqXt9DnRstJiziTJ,58,0.988,0.344,292547,0.0671,0.924,0.141,-26.195,0.0393,96.787,4/4,0.0945,classique/opéra,#triste,#meditation/#yoga
Pyotr Ilyich Tchaikovsky,"The Nutcracker - Ballet, Op.71, Act II: No. 13 - Waltz of the Flowers",0CJuLeZpCdqrqoCMXWZw8k,58,0.946,0.249,415800,0.124,0.941,0.0501,-20.496,0.0425,111.333,4/4,0.0993,classique/opéra,#triste,#sport/#cardio
Andrea Bocelli,Fall On Me,3wtIJv1PVcwGdNVeIfGNOd,58,0.642,0.35,258812,0.149,0.0,0.109,-12.196,0.0334,83.862,3/4,0.189,classique/opéra,#triste,#meditation/#yoga
Johann Sebastian Bach,Violin Concerto BWV 1042 in E Major: Violin Concerto BWV 1042 in E Major: I. Allegro,3nxaPqAOxUxkLhIhbvmv4t,58,0.829,0.441,453507,0.319,0.0,0.0765,-13.99,0.0392,99.419,4/4,0.671,classique/opéra,#energique,#concentration/#travail
Erik Satie,3 Gymnopédies: No.1,4nd6FMCfNFWkbi2dnsf5I3,58,0.995,0.416,190560,0.004,0.926,0.0986,-37.799,0.046,81.221,3/4,0.445,classique/opéra,#calme,#meditation/#yoga
Wolfgang Amadeus Mozart,"Piano Concerto No. 22 in E-Flat Major, K. 482: III. Allegro - Andantino cantabile - Primo tempo",0ho24dNWwAS3Myat3N2V0C,58,0.99,0.268,675360,0.113,0.934,0.121,-22.509,0.0417,92.943,4/4,0.142,classique/opéra,#triste,#meditation/#yoga
Johann Sebastian Bach,"Organ Sonata No. 4, BWV 528: 2. Andante [Adagio] (Transcr. by August Stradal)",5Pl2CXDkaP6WEnJ0bpKGOm,58,0.992,0.384,326520,0.0414,0.897,0.0684,-23.019,0.0378,71.224,4/4,0.0618,classique/opéra,#triste,#meditation/#yoga
Johannes Brahms,"ハンガリー舞曲集: Hungarian Dance No.5 In G Minor, WoO 1 No. 5",2oLjhx7w8Hyd3gry9cCXr7,58,0.883,0.353,138707,0.166,0.959,0.119,-15.895,0.0386,72.153,4/4,0.611,classique/opéra,#energique,#meditation/#yoga
Richard Wagner,Tannhäuser: Overture,1U1i1HBJ5H8DY5J4fO8ySg,58,0.831,0.0843,853827,0.182,0.926,0.197,-15.88,0.0356,73.75,4/4,0.0604,classique/opéra,#triste,#meditation/#yoga
Johann Sebastian Bach,Sheep May Safely Graze,7wEql4SrP9nL5U4zxmcrVM,58,0.995,0.494,295840,0.016,0.922,0.136,-32.307,0.0426,98.224,4/4,0.118,classique/opéra,#triste,#meditation/#yoga
Frédéric Chopin,"Chopin: Ballade No. 1 in G Minor, Op. 23: (Largo - Moderato - Meno mosso - Presto con fuoco)",7gXWx5DBR5MfsFBzPm9zSS,58,0.993,0.215,539533,0.245,0.892,0.109,-14.514,0.0426,69.561,3/4,0.0397,classique/opéra,#triste,#meditation/#yoga
Andrea Bocelli,Bésame Mucho,5WHnE8MsLFHqSUwecrs7WO,58,0.894,0.531,241232,0.505,0.0361,0.187,-8.446,0.0285,95.015,4/4,0.419,classique/opéra,#energique,#dance/#fête
Richard Wagner,Tannhäuser: Overture,1U1i1HBJ5H8DY5J4fO8ySg,58,0.831,0.0843,853827,0.182,0.926,0.197,-15.88,0.0356,73.75,4/4,0.0604,classique/opéra,#triste,#meditation/#yoga
Sheku Kanneh-Mason,"No Woman, No Cry (Arr. Kanneh-Mason)",1JUkO4vVk4LcvwP9sWBBRM,57,0.98,0.285,146019,0.0227,0.146,0.117,-27.431,0.0556,79.856,4/4,0.206,classique/opéra,#triste,#meditation/#yoga
Pyotr Ilyich Tchaikovsky,"Piano Concerto No. 1 in B-Flat Minor, Op. 23: Allegro non troppo e molto maestoso",7dMKKLuDqwGxPN29dmale9,57,0.976,0.265,1240600,0.169,0.871,0.0903,-16.814,0.036,81.013,4/4,0.0399,classique/opéra,#triste,#meditation/#yoga
Johann Strauss II,"An der schönen blauen Donau, Op.314",4J0e4gEqaLQlG5EM0wws1K,57,0.975,0.233,707173,0.0252,0.604,0.143,-24.824,0.0346,94.736,4/4,0.0936,classique/opéra,#triste,#meditation/#yoga
Claude Debussy,Debussy : Suite bergamasque : III Clair de lune,5VXqnaVDKEFazcDt57pcVY,57,0.993,0.367,357653,0.019,0.914,0.0698,-28.121,0.0542,169.443,3/4,0.0391,classique/opéra,#triste,#sport/#cardio
Gabriel Fauré,"Requiem in D Minor, Op. 48: Pie Jesu (Ed. Marc Rigaudière)",2nywPXZrSK91Oepjw3p5kH,57,0.967,0.0727,183293,0.0305,0.858,0.176,-28.03,0.0441,54.742,4/4,0.0399,classique/opéra,#triste,#meditation/#yoga
Camille Saint-Saëns,"Saint-Saëns / Vidal: Le carnaval des animaux, R. 125: XIII. Le cygne (Transcr. for Cello and Orchestra)",08h8ICqh9extUqzotddLRQ,57,0.972,0.193,208040,0.0329,0.929,0.0978,-28.228,0.046,82.165,3/4,0.0366,classique/opéra,#triste,#meditation/#yoga
Antonio Vivaldi,"Vivaldi: Violin Concerto in G Minor, RV 315 ""L'estate"" (No. 2 from ""Il cimento dell'armonia e dell'inventione"", Op. 8): III. Presto",2nnXe7n3Vivs7OfQKRsfWD,57,0.876,0.362,173427,0.569,0.91,0.327,-15.394,0.0345,148.692,3/4,0.746,classique/opéra,#energique,#sport/#cardio
Franz Liszt,"En rêve, nocturne, S. 207",0eiT0cfG4TT3u6Zw68A1Kw,57,0.983,0.29,154400,0.0077,0.921,0.0787,-38.933,0.0434,135.607,1/4,0.0386,classique/opéra,#triste,#sport/#cardio
Sergei Rachmaninoff,"Rhapsody On a Theme of Paganini, Op. 43: V. Variation XVIII",7EcjtjNYDhQ82yCQZU0Z9C,57,0.968,0.123,163413,0.0386,0.939,0.0865,-25.577,0.0374,174.824,4/4,0.0573,classique/opéra,#triste,#sport/#cardio
Gabriel Fauré,"Après un rêve, Op. 7, No. 1",05yzhEWkmVXiigqWfcNTQS,57,0.991,0.187,160227,0.0306,0.968,0.0979,-27.399,0.0404,96.639,4/4,0.036,classique/opéra,#triste,#meditation/#yoga
Dream Evil,The Chosen Ones,7FQvFYg88JndjHvd5tBxwI,57,0.0123,0.563,302533,0.734,0.0,0.102,-6.207,0.038,115.983,4/4,0.231,classique/opéra,#triste,#dance/#fête
Felix Mendelssohn,"Lieder ohne Worte (Songs without Words), Book 2, Op. 30: No. 7 in E-Flat Major, Op. 30, No. 1",00CXUMREit80f2McJsjcIz,57,0.995,0.355,282813,0.0164,0.926,0.0986,-28.659,0.0396,67.946,4/4,0.0922,classique/opéra,#triste,#meditation/#yoga
Ólafur Arnalds,Words Of Amber,5iTCS5NpZYK8wJLJkbcvJY,57,0.995,0.237,202933,0.0122,0.936,0.0758,-33.652,0.0335,163.768,4/4,0.222,classique/opéra,#triste,#sport/#cardio
Edvard Grieg,"Peer Gynt Suite No. 2, Op. 55: IV. Solveig's Song",6XNxVEWV0NiBaJZpUjIVHa,57,0.972,0.0776,311560,0.021,0.786,0.0608,-30.849,0.05,80.913,3/4,0.0356,classique/opéra,#triste,#meditation/#yoga
Antonio Vivaldi,"The Four Seasons - Summer in G Minor, RV. 315: III. Presto",1Ojz92vyPK4fJ5K8RVnV5u,57,0.83,0.34,167880,0.489,0.91,0.141,-15.316,0.0412,157.024,3/4,0.468,classique/opéra,#energique,#sport/#cardio
Wynton Marsalis,Where or When,2JR1WeETsXmFR1kRC2oXXq,57,0.99,0.326,168667,0.0575,0.887,0.281,-16.5,0.0393,127.397,5/4,0.301,classique/opéra,#energique,#sport/#cardio
Frédéric Chopin,"Nocturne in E-Flat Major, Op. 9 No. 2",2LL2QtanChvgKKsNZZum5L,56,0.992,0.32,276440,0.068,0.88,0.105,-23.512,0.0395,71.612,4/4,0.0493,classique/opéra,#triste,#meditation/#yoga
Philip Glass,Opening,28E3P6KOKHPeFkQ5yKAKKQ,56,0.996,0.189,353147,0.0263,0.876,0.0826,-31.049,0.0388,76.558,3/4,0.0725,classique/opéra,#triste,#meditation/#yoga
Wolfgang Amadeus Mozart,"Serenade In G Major: Eine Kleine Nachtmusik, K. 525: II. Romance: Andante",180I6VEpaQwoyAvmDCid5D,56,0.574,0.184,341067,0.0238,0.0209,0.111,-27.658,0.0561,35.995,4/4,0.0828,classique/opéra,#triste,#meditation/#yoga
Frédéric Chopin,"Nocturnes, Op. 27: No. 2 in D-Flat Major",1nGDsTkP1npeWj4hJ9s9pw,56,0.993,0.394,376440,0.00948,0.914,0.112,-27.572,0.045,132.018,4/4,0.0423,classique/opéra,#triste,#sport/#cardio
Frédéric Chopin,"24 Préludes, Op. 28: No.15 in D flat major - Sostenuto",5xXjqFnvQbxZglR1sGm0Yc,56,0.992,0.36,339947,0.0177,0.895,0.127,-23.79,0.0432,70.353,4/4,0.0384,classique/opéra,#triste,#meditation/#yoga
daddy yankee,con calma,5w9c2J52mkdntKOmRLeM2m,98,0.11,0.737,193227,0.86,1.94e-06,0.0574,-2.652,0.0593,93.989,4,0.656,rock/indie,#energique,#dance/#fête
marshmello,happier,2dpaYNEQHiRxtZbfNsse99,97,0.191,0.687,214290,0.792,0.0,0.167,-2.749,0.0452,100.015,4,0.671,rock/indie,#energique,#dance/#fête
anuel aa,secreto,5W83ErFkO3aKAIS1WMi6u0,96,0.602,0.807,258800,0.803,0.00853,0.136,-4.156,0.126,91.987,4,0.706,rock/indie,#energique,#dance/#fête
dj snake,"taki taki (with selena gomez, ozuna & cardi b)",4w8niZpiMy6qz1mntFA5uM,96,0.153,0.841,212500,0.798,3.33e-06,0.0618,-4.206,0.229,95.948,4,0.591,rock/indie,#energique,#dance/#fête
ozuna,baila baila baila,7uH27oIt4a6cIFCA8ZPcyG,95,0.0361,0.816,158400,0.754,0.0,0.217,-2.75,0.111,99.966,4,0.533,rock/indie,#energique,#dance/#fête
panic! at the disco,high hopes,1rqqCSm0Qe4I9rUvWncaom,95,0.193,0.579,190947,0.904,0.0,0.064,-2.729,0.0618,82.014,4,0.681,rock/indie,#energique,#dance/#fête
ariana grande,"thank u, next",2rPE9A1vEgShuZxxzR2tZH,95,0.28,0.724,207333,0.647,0.0,0.102,-5.642,0.0658,106.96,4,0.435,rock/indie,#energique,#dance/#fête
lauv,i'm so tired...,7COXchtUOMd6uIT6HvmRaI,94,0.176,0.599,162583,0.733,0.0,0.242,-7.058,0.203,102.211,4,0.534,rock/indie,#energique,#dance/#fête
kodak black,zeze (feat. travis scott & offset),0FZ4Dmg8jJJAPJnvBIzD9z,93,0.0521,0.861,228760,0.603,0.0,0.0924,-5.788,0.176,98.043,4,0.504,rock/indie,#energique,#dance/#fête
ellie goulding,close to me (with diplo) (feat. swae lee),5JEx7HbmvHQQswJCsoo9rA,92,0.0969,0.574,182623,0.758,0.0,0.395,-5.029,0.0621,144.111,4,0.492,rock/indie,#energique,#dance/#fête
the chainsmokers,who do you love (with 5 seconds of summer),11cDEev79fPKi6uJCjUhu8,92,0.00791,0.51,226747,0.835,0.0,0.219,-4.673,0.0447,140.024,4,0.435,rock/indie,#energique,#dance/#fête
xxxtentacion,sad!,3ee8Jmje8o58CHK66QrVC2,92,0.258,0.74,166606,0.613,0.00372,0.123,-4.88,0.145,75.023,4,0.473,rock/indie,#energique,#dance/#fête
mark ronson,nothing breaks like a heart (feat. miley cyrus),27rdGxbavYJeBphck5MZAF,92,0.00987,0.601,217467,0.794,1.36e-06,0.388,-5.844,0.0671,114.066,4,0.244,rock/indie,#triste,#dance/#fête
anuel aa,amanece,1LiN0Z98FkR1t0m8KmLcAH,92,0.437,0.79,190005,0.631,0.0,0.158,-5.549,0.0425,94.039,4,0.889,rock/indie,#joyeux,#dance/#fête
a boogie wit da hoodie,swervin (feat. 6ix9ine),1wJRveJZLSb1rjhnUHQiv6,91,0.0153,0.581,189487,0.662,0.0,0.111,-5.239,0.303,93.023,4,0.434,rock/indie,#energique,#dance/#fête
piso 21,te vi,059bcIhyc2SBwm6sw2AZzd,91,0.0446,0.877,231848,0.777,3.46e-05,0.0863,-4.246,0.117,102.02,4,0.706,rock/indie,#energique,#dance/#fête
mabel,don't call me up,5WHTFyqSii0lmT9R21abT8,91,0.296,0.674,178480,0.881,3.01e-06,0.0793,-2.853,0.147,98.994,4,0.234,rock/indie,#triste,#dance/#fête
daddy yankee,adictiva,6MJUCumnQsQEKbCy28tbCP,91,0.291,0.788,207853,0.771,5.62e-05,0.172,-3.206,0.0563,99.038,4,0.701,rock/indie,#energique,#dance/#fête
juice wrld,robbery,44ShclXTOOnYtt5CnCDeGV,91,0.342,0.708,240527,0.691,0.0,0.222,-5.179,0.0442,79.99,4,0.535,rock/indie,#energique,#dance/#fête
benny blanco,eastside (with halsey & khalid),0d2iYfpKoM0QCKvcLCkBao,91,0.555,0.56,173800,0.68,0.0,0.116,-7.648,0.321,89.391,4,0.319,rock/indie,#energique,#dance/#fête
imagine dragons,bad liar,2RSHsoi04658QL5xgQVov3,90,0.0722,0.383,260773,0.637,0.0,0.368,-6.993,0.0703,177.913,4,0.0827,rock/indie,#triste,#sport/#cardio
xxxtentacion,arms around you (feat. maluma & swae lee),2LskIZrCeLxRvCiGP8gxlh,90,0.0302,0.703,198903,0.723,2.06e-06,0.126,-5.45,0.0412,104.969,4,0.288,rock/indie,#energique,#dance/#fête
ariana grande,no tears left to cry,2qT1uLXPVPzGgFOx4jtEuo,90,0.04,0.699,205920,0.713,3.11e-06,0.294,-5.507,0.0594,121.993,4,0.354,rock/indie,#energique,#dance/#fête
imagine dragons,natural,2FY7b99s15jUprqC0M5NCT,89,0.217,0.704,189467,0.611,0.0,0.0812,-6.112,0.0409,100.0,4,0.22,rock/indie,#triste,#dance/#fête
