Unnamed: 0,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,time_signature_clean,genre_group,artist_normalized,genre_simplifié,origine
71929.0,weezer,say it ain't so,4YPhn26bIFm2KUkL1VLzQG,73,0.00328,0.635,256880,0.435,6.78e-06,D#,0.071,-7.521,Major,0.031,76.098,4,0.459,4.0,Autres,weezer,pop,origine_historique
93846.0,travis scott,watch (feat. lil uzi vert & kanye west),3DoBTwfr8yi2LN08SBpFkN,73,0.0372,0.706,217405,0.559,0.0,E,0.379,-5.216,Minor,0.0416,78.534,4,0.252,4.0,Autres,travis scott,pop,origine_historique
93163.0,bob marley & the wailers,waiting in vain,2jvoqPDIsm5rHRLgxstX15,73,0.0292,0.83,256240,0.463,1.58e-05,G#,0.0589,-11.644,Major,0.335,78.876,4,0.779,4.0,Autres,bob marley & the wailers,pop,origine_historique
286.0,sam cooke,(what a) wonderful world,2g2GkH3vZHk4lWzBjgQ6nY,73,0.627,0.691,125440,0.507,0.0,B,0.457,-10.23,Major,0.0343,128.518,4,0.885,4.0,Autres,sam cooke,pop,origine_historique
11340.0,metro boomin,borrowed love (feat. swae lee & wizkid),0NA5xAtDra50d0Lfs2uvoh,73,0.44,0.52,230240,0.594,0.0,B,0.185,-8.81,Minor,0.462,129.216,5,0.393,5.0,Autres,metro boomin,pop,origine_historique
91001.0,the mayries,umbrella - acoustic version,1hrDzrt4YgZdD67MOu5U0Q,73,0.845,0.675,178320,0.278,0.0,D#,0.114,-9.569,Major,0.0343,123.962,4,0.353,4.0,Autres,the mayries,pop,origine_historique
75549.0,trey songz,slow motion,4NYwy0R3NdvORX2B6OZXBT,73,0.679,0.733,197854,0.408,3.92e-05,G,0.11,-7.834,Minor,0.0388,94.947,4,0.291,4.0,Autres,trey songz,pop,origine_historique
24641.0,drake,elevate,3szf2z1Cy1QMrtHrbn8rz9,73,0.015,0.758,184960,0.474,0.0,C#,0.116,-8.72,Major,0.146,76.062,4,0.0541,4.0,Autres,drake,pop,origine_historique
80231.0,lany,super far,15ahYSiHAIMxAnujlXVtta,73,0.0988,0.575,203650,0.46,0.0,C#,0.227,-6.839,Major,0.182,95.952,4,0.462,4.0,Autres,lany,pop,origine_historique
57582.0,rihanna,needed me,1Tt4sE4pXi57mTD1GCzsqm,73,0.11,0.671,191600,0.314,0.0,F,0.0825,-8.091,Minor,0.244,110.898,4,0.296,4.0,Autres,rihanna,pop,origine_historique
29388.0,tom petty,free fallin',5tVA6TkbaAH9QMITTQRrNv,73,0.219,0.63,256000,0.449,0.0,F,0.0622,-13.243,Major,0.0252,84.378,4,0.623,4.0,Autres,tom petty,pop,origine_historique
48915.0,roxette,listen to your heart,78TnMTAFmWUWWCgNXR7D3K,73,0.108,0.539,328093,0.583,0.0,C#,0.111,-4.935,Minor,0.0275,86.063,4,0.337,4.0,Autres,roxette,pop,origine_historique
35833.0,greta van fleet,highway tune,7aOor99o8NNLZYElOXlBG1,73,0.0107,0.579,180640,0.957,0.158,E,0.263,-2.94,Major,0.0521,123.993,4,0.515,4.0,Autres,greta van fleet,pop,origine_historique
4534.0,xxxtentacion,"alone, part 3",2oe6dDthgthqUkfL3czpEd,73,0.883,0.61,109986,0.258,0.0145,C,0.103,-12.758,Major,0.0331,127.08,4,0.164,4.0,Autres,xxxtentacion,pop,origine_historique
57758.0,jhene aiko,never call me (feat. yg) - remix,2ZbvTTHaZIYu9XhnRO44mr,73,0.694,0.595,232240,0.419,0.0,D,0.12,-8.122,Minor,0.276,120.14,4,0.33,4.0,Autres,jhene aiko,pop,origine_historique
79389.0,blueface,studio,68wgJwKBLdHjqQPyZI8JWA,73,0.228,0.868,223653,0.582,0.0,A#,0.125,-7.027,Minor,0.369,97.008,4,0.502,4.0,Autres,blueface,pop,origine_historique
27940.0,james taylor,fire and rain,3LcYYV9ozePfgYYmXv0P3r,73,0.499,0.611,200579,0.35,7.84e-06,F,0.0844,-14.48,Major,0.0356,76.064,4,0.36,4.0,Autres,james taylor,pop,origine_historique
2388.0,j. cole,a tale of 2 citiez,7lL3MvFWFFSD25pBz72Agj,73,0.553,0.559,269787,0.556,0.0,F#,0.251,-7.844,Major,0.531,189.861,4,0.362,4.0,Autres,j. cole,pop,origine_historique
60131.0,robinson,nothing to regret,3C2xQqHVkhA1Ht17SzPRke,73,0.243,0.697,208486,0.521,0.0,F,0.189,-6.519,Major,0.031,91.998,4,0.331,4.0,Autres,robinson,pop,origine_historique
39621.0,diddy,i'll be missing you (feat. 112),3QHONiXGMGU3z68mQInncF,73,0.0522,0.862,301520,0.479,0.00126,G,0.589,-9.199,Major,0.0646,109.878,4,0.925,4.0,Autres,diddy,pop,origine_historique
30849.0,lauv,getting over you,4G4gtvlaFaI6v6wWD8UvqL,73,0.273,0.604,255886,0.507,2.27e-06,C,0.0943,-7.928,Major,0.0382,91.984,4,0.114,4.0,Autres,lauv,pop,origine_historique
76707.0,camila cabello,something's gotta give,7IL3UOlcJ6nmcCMwpnlfcA,73,0.367,0.545,236360,0.458,0.0,F,0.118,-4.6,Minor,0.0279,79.943,4,0.164,4.0,Autres,camila cabello,pop,origine_historique
27477.0,tame impala,feels like we only go backwards,0LtOwyZoSNZKJWHqjzADpW,73,0.0453,0.31,192960,0.907,0.369,D,0.247,-2.279,Minor,0.0591,149.931,4,0.516,4.0,Autres,tame impala,pop,origine_historique
58958.0,metro boomin,"no more (feat. travis scott, kodak black & 21 savage)",42k9e2hgl98IdgkXLg4pxs,73,0.413,0.636,265120,0.501,0.0,B,0.339,-7.26,Minor,0.329,82.309,4,0.196,4.0,Autres,metro boomin,pop,origine_historique
47674.0,passenger,let her go,6GmUVqe73u5YRfUUynZK6I,73,0.365,0.479,252733,0.545,0.0,G,0.0963,-7.346,Major,0.0688,74.897,4,0.244,4.0,Autres,passenger,pop,origine_historique
91475.0,rihanna,unfaithful,13xxBnXOuiBxVxJI458B0i,73,0.839,0.588,226973,0.391,0.0,C,0.227,-8.607,Minor,0.0334,144.069,4,0.349,4.0,Autres,rihanna,pop,origine_historique
1485.0,ariana grande,7 rings (feat. 2 chainz) - remix,6AyI8UGx8Y4peb7pLOy2pf,73,0.517,0.78,178640,0.341,0.0,C#,0.0873,-10.162,Minor,0.465,70.011,4,0.342,4.0,Autres,ariana grande,pop,origine_historique
51719.0,rod stewart,maggie may,6c20LH3R4foocWLmYyojWq,73,0.611,0.611,350267,0.583,0.0853,D,0.0688,-10.428,Major,0.0408,129.432,4,0.53,4.0,Autres,rod stewart,pop,origine_historique
51726.0,coldplay,magic,23khhseCLQqVMCIT1WMAns,73,0.0262,0.738,285014,0.483,0.616,F#,0.106,-8.915,Minor,0.0403,93.458,4,0.355,4.0,Autres,coldplay,pop,origine_historique
2161.0,rels b,a mí,6kbzFdX9KkJpAADAqArxgW,73,0.241,0.846,209680,0.548,0.0713,C#,0.0419,-6.397,Major,0.256,94.925,4,0.516,4.0,Autres,rels b,pop,origine_historique
11982.0,león larregui,brillas,6VuUMo1TusnqBxLTnr3hOI,73,0.376,0.625,226187,0.433,0.00103,A,0.248,-12.963,Major,0.0366,93.04,4,0.274,4.0,Autres,leon larregui,pop,origine_historique
25288.0,bts,epiphany,7L8hkKW4hnemNfuOfEZcle,73,0.29,0.509,240362,0.558,0.0,D,0.131,-6.369,Minor,0.0276,135.879,4,0.327,4.0,Autres,bts,pop,origine_historique
47754.0,eve,let me blow ya mind,3RmKpob8xzv1pzHEQrMJah,73,0.243,0.909,229933,0.539,0.0,G#,0.0674,-4.278,Minor,0.116,90.038,4,0.869,4.0,Autres,eve,pop,origine_historique
58704.0,joji,no fun,4sbtM9ORGwmxGkXfctXbJq,73,0.8,0.809,168418,0.483,0.0,F,0.221,-6.886,Major,0.0487,96.974,4,0.715,4.0,Autres,joji,pop,origine_historique
81214.0,drake,take care,124NFj84ppZ5pAxTuVQYCQ,73,0.0267,0.629,277387,0.515,1.22e-05,C,0.0888,-10.358,Minor,0.265,121.845,4,0.299,4.0,Autres,drake,pop,origine_historique
59078.0,backstreet boys,no place,2rZfKyWzXoxQe2DBlvZ2sP,73,0.147,0.716,179747,0.533,0.0,D#,0.0913,-5.439,Major,0.0283,91.995,4,0.502,4.0,Autres,backstreet boys,pop,origine_historique
11945.0,mitch james,bright blue skies,5zxwumO0laRosoeOvbVSvc,73,0.259,0.799,182907,0.373,0.0,G,0.166,-8.999,Major,0.0558,98.035,4,0.534,4.0,Autres,mitch james,pop,origine_historique
51127.0,ally brooke,low key (feat. tyga),7xhvCzIguRfyfQyGrnWuVn,73,0.369,0.79,201385,0.546,2.55e-06,F#,0.128,-5.553,Minor,0.0383,109.014,4,0.748,4.0,Autres,ally brooke,pop,origine_historique
27721.0,jessie reyez,figures,3U3J5v3rkx89WnFEQvAJD5,73,0.815,0.608,240907,0.151,2.76e-06,G,0.0919,-8.908,Major,0.0471,171.811,3,0.239,3.0,Autres,jessie reyez,pop,origine_historique
58440.0,frank ocean,nikes,19YKaevk2bce4odJkP5L22,73,0.695,0.543,314075,0.394,0.000239,G#,0.108,-9.637,Major,0.0864,137.811,4,0.118,4.0,Autres,frank ocean,pop,origine_historique
8108.0,heart,barracuda,4KfSdst7rW39C0sfhArdrz,73,0.015,0.547,261933,0.691,0.105,E,0.144,-13.553,Minor,0.0369,137.148,4,0.667,4.0,Autres,heart,pop,origine_historique
34947.0,aminé,heebiejeebies - bonus,32xx0fAv3CIeGmNaWTHvEF,73,0.419,0.766,220160,0.5,0.0,C#,0.108,-7.626,Major,0.152,107.045,4,0.495,4.0,Autres,amine,pop,origine_historique
34772.0,ed sheeran,hearts don't break around here,2dfHh7ECGxfNqZTQno09Vk,73,0.719,0.604,248413,0.366,0.0,G,0.162,-7.881,Major,0.0267,105.177,3,0.181,3.0,Autres,ed sheeran,pop,origine_historique
7974.0,twenty one pilots,bandito,5INKIG4QNuD4xq7qZcfPzp,73,0.256,0.661,330987,0.52,0.0246,B,0.105,-8.367,Minor,0.028,127.089,4,0.427,4.0,Autres,twenty one pilots,pop,origine_historique
89992.0,spandau ballet,true,0CsM8VGDi38kusMv3pxyj1,73,0.506,0.744,328293,0.545,0.0977,C,0.0649,-9.361,Major,0.0297,97.409,4,0.346,4.0,Autres,spandau ballet,pop,origine_historique
96659.0,cameron dallas,why haven't i met you?,5NACaWLnFkMDY5c4IUiqml,73,0.204,0.702,180480,0.473,0.0,D#,0.0848,-7.499,Minor,0.0421,104.974,4,0.528,4.0,Autres,cameron dallas,pop,origine_historique
27905.0,zayn,fingers,00wyFkzeyMt0qsiQvs9aUE,73,0.346,0.522,171240,0.434,9.01e-06,G,0.107,-9.237,Minor,0.179,106.672,5,0.559,5.0,Autres,zayn,pop,origine_historique
22741.0,creedence clearwater revival,down on the corner,2gE95JskwQ1pCACTpGe1Db,73,0.583,0.858,166280,0.544,0.00109,C,0.0707,-9.289,Major,0.0751,108.217,4,0.874,4.0,Autres,creedence clearwater revival,pop,origine_historique
27885.0,polo g,finer things,0KeQsDMe3GSRRXF46aNl2s,73,0.0551,0.504,182400,0.453,0.000199,D,0.0993,-12.589,Major,0.383,177.939,4,0.0928,4.0,Autres,polo g,pop,origine_historique
45396.0,bob dylan,knockin' on heaven's door - remastered,6HSXNV0b4M4cLJ7ljgVVeh,73,0.251,0.513,149880,0.396,0.177,G,0.11,-13.061,Major,0.0299,140.208,4,0.229,4.0,Autres,bob dylan,pop,origine_historique
71922.0,tory lanez,say it,2Gyc6e2cLxA5hoX1NOvYnU,73,0.0862,0.546,237787,0.529,6.5e-06,B,0.124,-10.511,Minor,0.0583,107.331,4,0.247,4.0,Autres,tory lanez,pop,origine_historique
9001.0,wolfine,bella - remix,0SaYeGhSXN0dDWstyNTQ56,73,0.304,0.917,218360,0.476,0.0,D#,0.103,-6.621,Major,0.0655,93.987,4,0.87,4.0,Autres,wolfine,pop,origine_historique
69575.0,bryson tiller,right my wrongs,5rgrBsAFYMun6yhtnLKRPz,73,0.344,0.538,249320,0.449,0.0,C#,0.157,-8.078,Major,0.0463,132.639,4,0.27,4.0,Autres,bryson tiller,pop,origine_historique
93982.0,kanye west,waves,3nAq2hCr1oWsIU54tS98pL,73,0.0363,0.386,181573,0.587,3.71e-06,A#,0.332,-4.454,Major,0.0519,96.072,4,0.0565,4.0,Autres,kanye west,pop,origine_historique
72384.0,6lack,seasons (feat. khalid),1AROE0XcC4ySCxXF65mutZ,73,0.704,0.605,250001,0.335,0.00756,C,0.127,-10.49,Major,0.309,141.839,4,0.455,4.0,Autres,6lack,pop,origine_historique
53136.0,cassie,me & u,7k6IzwMGpxnRghE7YosnXT,73,0.352,0.803,192213,0.454,0.0,G#,0.0655,-4.802,Minor,0.0294,99.99,4,0.739,4.0,Autres,cassie,pop,origine_historique
43098.0,elvis presley,jailhouse rock,4gphxUgq0JSFv2BCLhNDiE,73,0.41,0.647,146480,0.582,1.93e-06,A#,0.0715,-9.538,Minor,0.0755,167.396,4,0.915,4.0,Autres,elvis presley,pop,origine_historique
20934.0,xxxtentacion,difference (interlude),5itzep0nGnq7hxCfFNsTIR,73,0.949,0.593,76974,0.0668,1.31e-05,B,0.194,-15.268,Minor,0.0722,102.456,4,0.19,4.0,Autres,xxxtentacion,pop,origine_historique
40790.0,chicago,if you leave me now - remastered,0KMGxYKeUzK9wc5DZCt3HT,73,0.0193,0.429,235373,0.564,0.000828,B,0.128,-6.784,Major,0.0268,104.212,4,0.276,4.0,Autres,chicago,pop,origine_historique
15572.0,bruno mars,chunky,0mBKv9DkYfQHjdMcw2jdyI,73,0.0208,0.571,186973,0.539,0.0,F,0.125,-4.446,Minor,0.116,202.103,4,0.727,4.0,Autres,bruno mars,pop,origine_historique
72738.0,adele,send my love (to your new lover),4BHzQ9C00ceJxfG16AlNWb,73,0.0415,0.69,223080,0.524,3.16e-06,F#,0.17,-8.39,Minor,0.103,164.023,4,0.562,4.0,Autres,adele,pop,origine_historique
37136.0,ed sheeran,how would you feel (paean),6PJ8FF6UR8FZXfEvpHkIVN,73,0.424,0.617,280533,0.439,0.0,A,0.127,-5.63,Major,0.0269,139.979,4,0.242,4.0,Autres,ed sheeran,pop,origine_historique
37338.0,eric carmen,hungry eyes,31H6au3jhblhr6MMJiXnCq,73,0.011,0.712,251067,0.549,0.0,F,0.118,-9.484,Major,0.0254,109.882,4,0.552,4.0,Autres,eric carmen,pop,origine_historique
10709.0,jorja smith,blue lights,1It1TxBK3xIQAB4xJkPevn,73,0.666,0.692,250454,0.57,0.0,G,0.107,-8.077,Major,0.185,91.917,4,0.309,4.0,Autres,jorja smith,pop,origine_historique
43828.0,chance the rapper,juke jam (feat. justin bieber & towkio),3eze1OsZ1rqeXkKStNfTmi,73,0.716,0.505,219683,0.397,0.0,F,0.0853,-9.349,Major,0.324,95.063,1,0.558,1.0,Autres,chance the rapper,pop,origine_historique
98483.0,one direction,you & i,2afCBiru10AFckfOa49wIa,73,0.22,0.574,237933,0.329,0.0,C#,0.0986,-6.829,Major,0.0274,130.993,4,0.356,4.0,Autres,one direction,pop,origine_historique
65063.0,jeremih,planez,08zJpaUQVi9FrKv2e32Bah,73,0.674,0.65,240320,0.557,0.0,C#,0.11,-7.762,Major,0.312,129.285,4,0.4,4.0,Autres,jeremih,pop,origine_historique
1176.0,2 chainz,4 am,1nX9KhK3Fff27SnrIor2Yb,73,0.118,0.796,255560,0.5,0.0,C#,0.155,-7.21,Major,0.425,75.012,4,0.227,4.0,Autres,2 chainz,pop,origine_historique
44439.0,queen naija,karma,3qmm9AdG0TnShv0drgXNIQ,73,0.172,0.592,176076,0.571,0.0,C#,0.106,-7.132,Major,0.174,104.95,4,0.424,4.0,Autres,queen naija,pop,origine_historique
44115.0,p!nk,just give me a reason (feat. nate ruess),4VC5nFbYO4avKksJ9jN4pY,73,0.346,0.778,242733,0.547,0.000302,D,0.132,-7.273,Major,0.0489,95.002,4,0.441,4.0,Autres,p!nk,pop,origine_historique
40537.0,cher,if i could turn back time,6mYrhCAGWzTdF8QnKuchXM,73,0.244,0.654,239827,0.566,0.0,B,0.123,-10.313,Major,0.0268,108.293,4,0.527,4.0,Autres,cher,pop,origine_historique
65258.0,james tw,please keep loving me,78zUxUPvONPgMIt46q5be6,73,0.117,0.537,195920,0.469,1.78e-06,F,0.106,-8.486,Major,0.0764,175.971,4,0.294,4.0,Autres,james tw,pop,origine_historique
10189.0,the beatles,blackbird - remastered 2009,5jgFfDIR6FR0gvlA56Nakr,73,0.754,0.686,138387,0.127,1.41e-05,G,0.0573,-14.361,Major,0.0342,93.699,4,0.372,4.0,Autres,the beatles,pop,origine_historique
22328.0,jeremih,don't tell 'em,0Dc7J9VPV4eOInoxUiZrsL,73,0.421,0.851,266840,0.525,0.0,D,0.111,-5.221,Minor,0.0874,97.988,4,0.405,4.0,Autres,jeremih,pop,origine_historique
82205.0,timmies,tell me why i'm waiting,1FBuBhNZ8dmjUBWR58UOQv,73,0.8,0.671,123891,0.277,0.000325,F#,0.0657,-11.185,Minor,0.0549,124.008,4,0.173,4.0,Autres,timmies,pop,origine_historique
52174.0,rosalía,malamente - cap.1: augurio,1B0BQaSRHxhI0AUlItY3LK,73,0.549,0.893,150027,0.482,0.0164,C,0.0752,-4.779,Minor,0.0873,97.975,4,0.53,4.0,Autres,rosalia,pop,origine_historique
77468.0,mr. probz,space for two,2vNyWYQtbrgOKcSG64SZMJ,73,0.466,0.477,206311,0.6,0.0,E,0.0688,-6.363,Major,0.0835,159.972,4,0.486,4.0,Autres,mr. probz,pop,origine_historique
45230.0,seal,kiss from a rose,3YKptz29AsOlm7WAVnztBh,73,0.684,0.583,288427,0.532,0.0,A#,0.306,-7.11,Minor,0.0309,131.741,3,0.223,3.0,Autres,seal,pop,origine_historique
54514.0,chris stapleton,millionaire,68JS5SFTnW5Yv9Vzw81Jf0,73,0.165,0.602,210133,0.463,0.00968,A#,0.0975,-9.666,Major,0.0279,142.635,4,0.454,4.0,Autres,chris stapleton,pop,origine_historique
68195.0,lil baby,ready (feat. gunna),4F6yN5FsFW10Ucx7cLCzBh,73,0.277,0.793,213287,0.395,1.4e-05,C#,0.109,-5.578,Major,0.385,77.027,4,0.129,4.0,Autres,lil baby,pop,origine_historique
38433.0,whitney houston,i have nothing,31er9IGsfFbwqy1pH4aiTP,73,0.576,0.54,289160,0.401,0.0,C,0.164,-10.499,Major,0.0364,152.974,3,0.24,3.0,Autres,whitney houston,pop,origine_historique
5472.0,phil collins,another day in paradise - 2016 remastered,1NCuYqMc8hKMb4cpNTcJbD,73,0.736,0.78,322133,0.565,0.00269,D#,0.063,-7.32,Minor,0.0306,101.967,4,0.365,4.0,Autres,phil collins,pop,origine_historique
12469.0,the smashing pumpkins,bullet with butterfly wings - remastered 2012,6GtX0jaNL8IjVQfrDBx81z,72,5.59e-05,0.404,258467,0.72,0.836,A#,0.0466,-9.18,Minor,0.0626,121.649,4,0.475,4.0,Autres,the smashing pumpkins,pop,origine_historique
40070.0,ikon,i'm ok,6uHoPVdPEqXlH1Kd3KqTIJ,72,0.335,0.539,216647,0.597,0.0,C,0.142,-4.83,Major,0.0673,179.857,4,0.436,4.0,Autres,ikon,pop,origine_historique
46122.0,natti natasha,la mejor versión de mi,7qObS2IFBk7BY6mytcajQw,72,0.707,0.513,134653,0.429,0.0,D,0.0956,-5.856,Major,0.0384,132.328,4,0.355,4.0,Autres,natti natasha,pop,origine_historique
82094.0,madison beer,teenager in love,2IRH2r95UDqvlrrMOgOXjU,72,0.301,0.673,214908,0.579,5.82e-06,C,0.0705,-5.398,Major,0.0278,109.976,3,0.578,3.0,Autres,madison beer,pop,origine_historique
37586.0,the 1975,i always wanna die (sometimes),7iPlcFvOMOzt6v0QvcAueZ,72,0.00499,0.368,314663,0.511,0.000728,E,0.117,-5.477,Major,0.0329,149.243,4,0.0504,4.0,Autres,the 1975,pop,origine_historique
6779.0,aphex twin,avril 14th,2MZSXhq4XDJWu6coGoXX1V,72,0.996,0.558,125520,0.0259,0.871,G#,0.0969,-30.016,Major,0.0458,157.811,4,0.37,4.0,Autres,aphex twin,pop,origine_historique
26291.0,lauren jauregui,expectations,1EXotCuzdXR34W1MoP6Um7,72,0.00923,0.576,204067,0.443,1.88e-06,E,0.124,-7.477,Minor,0.0754,180.08,3,0.452,3.0,Autres,lauren jauregui,pop,origine_historique
53044.0,noah schnacky,maybe we will,7Erj78ODNzUx71KQ9q8aUL,72,0.799,0.583,189485,0.479,0.0,E,0.115,-7.601,Major,0.0328,169.95,4,0.462,4.0,Autres,noah schnacky,pop,origine_historique
88013.0,macklemore & ryan lewis,thrift shop (feat. wanz),4YMqbFcDIFiCBd02PzUBcM,72,0.0619,0.781,235613,0.526,0.0,F#,0.0457,-6.985,Minor,0.293,94.992,4,0.662,4.0,Autres,macklemore & ryan lewis,pop,origine_historique
78182.0,xxxtentacion,staring at the sky,4KpKyRFwN0gcwj58Uqjv7q,72,0.134,0.557,85124,0.338,0.00184,F,0.14,-9.892,Major,0.0257,140.935,4,0.689,4.0,Autres,xxxtentacion,pop,origine_historique
52662.0,lana del rey,mariners apartment complex,4UAW2gObi5o6sJla0qZpPn,72,0.795,0.528,246421,0.284,0.000303,A,0.109,-11.487,Major,0.0287,76.012,4,0.172,4.0,Autres,lana del rey,pop,origine_historique
36151.0,drake,"hold on, we're going home",14Rcq31SafFBHNEwXrtR2B,72,0.00415,0.776,227880,0.413,2.68e-05,F#,0.0724,-7.438,Minor,0.0952,100.003,4,0.287,4.0,Autres,drake,pop,origine_historique
73980.0,tory lanez,shooters,6TrjaOqUwdKQ7KNxJr2s9Y,72,0.115,0.639,208173,0.547,0.0,G,0.373,-6.237,Minor,0.0434,129.939,4,0.117,4.0,Autres,tory lanez,pop,origine_historique
45415.0,justine skye,know myself,0d8anwJJGti8jE79Y4tXUD,72,0.474,0.776,167493,0.5,0.000931,F,0.169,-7.451,Minor,0.0579,100.055,4,0.544,4.0,Autres,justine skye,pop,origine_historique
36953.0,bee gees,"how deep is your love - from ""saturday night fever"" soundtrack",1W9zants12SLSVJE2QPYij,72,0.272,0.628,241360,0.198,0.0,F,0.194,-17.526,Minor,0.0294,104.959,4,0.616,4.0,Autres,bee gees,pop,origine_historique
69481.0,russ,ride slow,6HK4YGOpZr1ost68QP3ul0,72,0.632,0.737,185400,0.429,0.0,E,0.104,-10.252,Minor,0.0785,99.955,4,0.147,4.0,Autres,russ,pop,origine_historique
37046.0,roddy ricch,how it is (feat. the plug),1ogmtYEsS4ywfLIhMee5bu,72,0.00822,0.672,277551,0.6,0.0,C,0.0945,-9.318,Major,0.381,147.381,4,0.226,4.0,Autres,roddy ricch,pop,origine_historique
37003.0,alessia cara,how far i'll go - alessia cara version,1ehPJRt49h6N0LoryqKZXq,72,0.124,0.317,175507,0.562,0.000144,A,0.0667,-9.609,Major,0.395,181.1,4,0.132,4.0,Autres,alessia cara,pop,origine_historique
17686.0,bruno mars,count on me - ep version,7l1qvxWjxcKpB9PCtBuTbU,72,0.84,0.577,197373,0.397,0.0,C,0.0772,-5.98,Major,0.028,89.044,4,0.509,4.0,Autres,bruno mars,pop,origine_historique
73355.0,ed sheeran,shape of you - acoustic,5ULRlgiSPSKTaJN1vU9yso,72,0.49,0.843,223573,0.4,0.0,G#,0.125,-5.576,Minor,0.103,100.728,4,0.927,4.0,Autres,ed sheeran,pop,origine_historique
81993.0,lorde,team,3G6hD9B2ZHOsgf4WfNu7X1,72,0.151,0.696,193059,0.59,0.0,F#,0.247,-7.428,Major,0.0904,99.984,4,0.462,4.0,Autres,lorde,pop,origine_historique
259.0,otis redding,(sittin' on) the dock of the bay - mono,3zBhihYUHBmGd2bcQIobrF,72,0.684,0.769,163756,0.367,1.62e-05,D,0.081,-11.226,Major,0.0312,103.621,4,0.535,4.0,Autres,otis redding,pop,origine_historique
96295.0,cream,white room,3Xls4cNOwy01dtrNXb1inG,72,0.23,0.547,303200,0.58,0.00877,D,0.0569,-13.415,Minor,0.0293,109.827,4,0.505,4.0,Autres,cream,pop,origine_historique
4367.0,the chainsmokers,all we know,2rizacJSyD9S1IQUxUxnsK,72,0.097,0.662,194080,0.586,0.00272,C,0.115,-8.821,Major,0.0307,90.0,4,0.296,4.0,Autres,the chainsmokers,pop,origine_historique
59165.0,killy,no sad no bad,5nHofSNYy1zxXRwjLhZG0U,72,0.0123,0.755,131500,0.569,0.0,C#,0.103,-7.996,Major,0.05,75.068,4,0.435,4.0,Autres,killy,pop,origine_historique
7384.0,drake,back to back,5lFDtgWsjRJu8fPOAyJIAK,72,0.00898,0.635,170638,0.472,0.0,G#,0.117,-3.869,Minor,0.511,174.008,4,0.373,4.0,Autres,drake,pop,origine_historique
27367.0,kids see ghosts,feel the love,3aUFrxO1B8EW63QchEl3wX,72,0.126,0.58,165053,0.469,7.32e-05,C,0.099,-5.946,Minor,0.104,110.573,4,0.369,4.0,Autres,kids see ghosts,pop,origine_historique
60706.0,a boogie wit da hoodie,odee,7MuhbSNErlmQAGRzhnnIjT,72,0.208,0.854,160868,0.48,0.0,A,0.127,-7.388,Minor,0.293,86.049,4,0.293,4.0,Autres,a boogie wit da hoodie,pop,origine_historique
45357.0,bebe rexha,knees,7IOxauZfx5l18mYfX0GZm6,72,0.0781,0.777,206581,0.577,1.02e-06,B,0.0869,-6.872,Minor,0.0357,109.019,4,0.381,4.0,Autres,bebe rexha,pop,origine_historique
1294.0,21 savage,4l,1uULQtJ8rbsX5TwjPpPc9Q,72,0.000897,0.879,288364,0.41,2.09e-05,G#,0.108,-9.233,Major,0.551,80.011,4,0.0703,4.0,Autres,21 savage,pop,origine_historique
74126.0,kid ink,show me (feat. chris brown),4q6dqyGM25sKFU8nYAGRe4,72,0.0354,0.711,217800,0.508,0.0,G,0.141,-7.299,Major,0.0494,98.098,4,0.665,4.0,Autres,kid ink,pop,origine_historique
14614.0,jósean log,chachachá,6aommJFM8i3iT4inKuDSXh,72,0.791,0.68,215986,0.321,4.67e-06,F,0.125,-10.944,Major,0.0376,110.827,4,0.416,4.0,Autres,josean log,pop,origine_historique
15055.0,dean lewis,chemicals,3wyWMd0y9yurGCwagxFBIk,72,0.69,0.55,221579,0.479,1.2e-06,B,0.145,-9.457,Major,0.0451,80.931,4,0.175,4.0,Autres,dean lewis,pop,origine_historique
14998.0,marshmello,check this out,1LwVrOwwPJPU5lVuQDPnGA,72,0.000874,0.624,219718,0.97,0.548,C,0.545,-0.975,Major,0.0788,142.019,4,0.869,4.0,Autres,marshmello,pop,origine_historique
31303.0,tracy chapman,give me one reason,4vDBJeeQCbhP9FaPPMsYkY,72,0.602,0.608,268333,0.419,7.58e-06,B,0.108,-10.016,Major,0.0331,100.22,4,0.602,4.0,Autres,tracy chapman,pop,origine_historique
25778.0,foo fighters,everlong - acoustic version,3QmesrvdbPjwf7i40nht1D,72,0.909,0.643,250907,0.344,0.0112,D,0.106,-11.342,Major,0.0349,144.171,4,0.547,4.0,Autres,foo fighters,pop,origine_historique
67603.0,sech,qué más pues,5O3cRP4ZHC9vvVIHtET1f0,72,0.065,0.563,203667,0.565,0.000169,G#,0.0855,-5.514,Minor,0.376,169.841,4,0.818,4.0,Autres,sech,pop,origine_historique
47716.0,idina menzel,"let it go - from ""frozen""/soundtrack version",0qcr5FMsEO85NAQjrlDRKo,72,0.558,0.541,223840,0.485,0.0,G#,0.12,-6.85,Major,0.031,136.956,4,0.369,4.0,Autres,idina menzel,pop,origine_historique
47717.0,james bay,let it go - james bay spotify session 2015,4tYokojnBEp5pBWO7wTRPA,72,0.879,0.5,285867,0.213,7.37e-06,C#,0.721,-9.095,Major,0.0462,140.053,3,0.37,3.0,Autres,james bay,pop,origine_historique
